guid/image/axis,value
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0024/y,-0.7680522
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0024/z,12.243674
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0025/x,-0.44659477
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0025/y,-0.8299154
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0025/z,13.112231
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0026/x,-0.17040071
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0026/y,-0.80170906
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0026/z,12.560888
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0027/x,0.28868398
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0027/y,-0.8205795
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0027/z,12.957949
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0028/x,0.5948534
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0028/y,-0.7396048
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0028/z,13.347253
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0029/x,0.4840233
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0029/y,-0.82328
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0029/z,12.8431015
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0030/x,-0.63335806
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0030/y,-0.9403208
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0030/z,12.326994
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0031/x,-0.16313833
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0031/y,-0.9561843
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0031/z,16.277136
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0032/x,-0.17917475
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0032/y,-0.68279654
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0032/z,11.422703
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0033/x,-0.10802553
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0033/y,-0.8366033
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0033/z,14.382096
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0034/x,4.937237
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0034/y,-0.912326
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0034/z,0.24933511
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0035/x,-2.3263774
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0035/y,-1.6017895
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0035/z,8.189196
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0037/x,28.206978
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0037/y,-4.557635
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0037/z,29.450327
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0038/x,0.3128691
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0038/y,-2.098446
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0038/z,28.536055
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0039/x,0.07812197
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0039/y,-1.0728279
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0039/z,15.7587805
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0040/x,0.11583734
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0040/y,-1.1927474
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0040/z,13.785509
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0041/x,0.3376048
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0041/y,-0.467654
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0041/z,9.774412
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0042/x,0.19979756
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0042/y,-0.2934986
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0042/z,7.1972837
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0043/x,-0.18248379
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0043/y,-0.17174286
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0043/z,5.2259164
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0044/x,-0.47679248
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0044/y,-0.15587568
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0044/z,5.617338
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0045/x,-0.2980282
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0045/y,-0.12410023
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0045/z,5.420457
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0046/x,-0.10528802
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0046/y,-0.11519139
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0046/z,5.3104954
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0047/x,-0.04562492
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0047/y,-0.079322405
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0047/z,5.497072
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0048/x,-0.19317913
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0048/y,-0.24872653
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0048/z,6.4785357
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0049/x,-0.67077017
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0049/y,-0.41695893
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0049/z,7.270389
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0050/x,-0.17150095
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0050/y,-0.32268536
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0050/z,8.774626
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0051/x,-0.06437597
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0051/y,-0.31703717
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0051/z,8.901373
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0052/x,-0.1231497
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0052/y,-0.23522855
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0052/z,6.968664
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0053/x,0.21938863
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0053/y,-0.29398456
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0053/z,6.145258
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0054/x,0.21927458
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0054/y,-0.29494807
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0054/z,6.1456656
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0055/x,0.21640226
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0055/y,-0.30486998
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0055/z,6.236951
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0056/x,-13.005142
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0056/y,-1.1978098
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0056/z,33.99777
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0058/x,3.0226727
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0058/y,-2.5857403
3220d340-72b6-4c98-bf81-a34d9afe8dc5/0058/z,29.581867
32ca1ffb-328a-4adb-99f3-fcee44636785/0000/x,11.500278
32ca1ffb-328a-4adb-99f3-fcee44636785/0000/y,-2.877504
32ca1ffb-328a-4adb-99f3-fcee44636785/0000/z,42.83649
32ca1ffb-328a-4adb-99f3-fcee44636785/0001/x,11.500877
32ca1ffb-328a-4adb-99f3-fcee44636785/0001/y,-2.850951
32ca1ffb-328a-4adb-99f3-fcee44636785/0001/z,42.83818
32ca1ffb-328a-4adb-99f3-fcee44636785/0002/x,11.500881
32ca1ffb-328a-4adb-99f3-fcee44636785/0002/y,-2.8504183
32ca1ffb-328a-4adb-99f3-fcee44636785/0002/z,42.838142
32ca1ffb-328a-4adb-99f3-fcee44636785/0003/x,-10.470613
32ca1ffb-328a-4adb-99f3-fcee44636785/0003/y,-2.0246112
32ca1ffb-328a-4adb-99f3-fcee44636785/0003/z,31.365074
32ca1ffb-328a-4adb-99f3-fcee44636785/0004/x,-6.261964
32ca1ffb-328a-4adb-99f3-fcee44636785/0004/y,-1.8695494
32ca1ffb-328a-4adb-99f3-fcee44636785/0004/z,31.933926
32ca1ffb-328a-4adb-99f3-fcee44636785/0005/x,-4.149319
32ca1ffb-328a-4adb-99f3-fcee44636785/0005/y,-2.4855697
32ca1ffb-328a-4adb-99f3-fcee44636785/0005/z,43.284657
32ca1ffb-328a-4adb-99f3-fcee44636785/0006/x,7.745934
32ca1ffb-328a-4adb-99f3-fcee44636785/0006/y,-2.365141
32ca1ffb-328a-4adb-99f3-fcee44636785/0006/z,24.333107
32ca1ffb-328a-4adb-99f3-fcee44636785/0007/x,-17.415962
32ca1ffb-328a-4adb-99f3-fcee44636785/0007/y,-3.3852754
32ca1ffb-328a-4adb-99f3-fcee44636785/0007/z,29.105724
32ca1ffb-328a-4adb-99f3-fcee44636785/0008/x,14.720458
32ca1ffb-328a-4adb-99f3-fcee44636785/0008/y,-10.833303
32ca1ffb-328a-4adb-99f3-fcee44636785/0008/z,46.174145
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0000/x,18.031448
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0000/y,-2.151921
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0000/z,23.861607
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0001/x,5.3100986
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0001/y,-1.4451545
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0001/z,22.751745
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0002/x,-2.9246414
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0002/y,-0.21556777
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0002/z,9.514453
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0003/x,18.79365
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0003/y,-2.2506056
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0003/z,24.209711
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0004/x,16.252457
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0004/y,-2.170474
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0004/z,24.127104
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0005/x,14.774532
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0005/y,-1.7908505
34ff1c9d-f941-437a-b028-b1482f0ee0cb/0005/z,24.105787
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0000/x,-22.348438
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0000/y,-3.0997522
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0000/z,33.75469
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0002/x,-11.854701
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0002/y,-1.7059187
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0002/z,16.330769
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0003/x,-3.7653377
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0003/y,0.021601496
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0003/z,5.60201
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0004/x,0.99093217
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0004/y,-3.3035493
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0004/z,40.87069
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0005/x,0.49204686
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0005/y,-2.5088174
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0005/z,32.481007
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0006/x,-20.518055
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0006/y,1.6220766
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0006/z,32.341503
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0007/x,-4.202174
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0007/y,-2.2156658
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0007/z,38.015892
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0008/x,-1.6543843
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0008/y,-2.6981847
38ced1e8-30fd-405a-b30a-31ef74e68ec4/0008/z,36.242096
39b63f49-5eae-465c-8dd4-a1ada0b83163/0000/x,-5.9958086
39b63f49-5eae-465c-8dd4-a1ada0b83163/0000/y,-0.32992443
39b63f49-5eae-465c-8dd4-a1ada0b83163/0000/z,9.76612
39b63f49-5eae-465c-8dd4-a1ada0b83163/0002/x,-17.456734
39b63f49-5eae-465c-8dd4-a1ada0b83163/0002/y,-1.7406052
39b63f49-5eae-465c-8dd4-a1ada0b83163/0002/z,42.72842
39b63f49-5eae-465c-8dd4-a1ada0b83163/0003/x,-18.107994
39b63f49-5eae-465c-8dd4-a1ada0b83163/0003/y,0.075906605
39b63f49-5eae-465c-8dd4-a1ada0b83163/0003/z,19.645733
39b63f49-5eae-465c-8dd4-a1ada0b83163/0004/x,-18.107994
39b63f49-5eae-465c-8dd4-a1ada0b83163/0004/y,0.075906605
39b63f49-5eae-465c-8dd4-a1ada0b83163/0004/z,19.645733
39b63f49-5eae-465c-8dd4-a1ada0b83163/0005/x,-16.728024
39b63f49-5eae-465c-8dd4-a1ada0b83163/0005/y,-0.062805
39b63f49-5eae-465c-8dd4-a1ada0b83163/0005/z,19.359388
39b63f49-5eae-465c-8dd4-a1ada0b83163/0006/x,-6.8856297
39b63f49-5eae-465c-8dd4-a1ada0b83163/0006/y,0.1338504
39b63f49-5eae-465c-8dd4-a1ada0b83163/0006/z,7.886838
39b63f49-5eae-465c-8dd4-a1ada0b83163/0007/x,-15.102457
39b63f49-5eae-465c-8dd4-a1ada0b83163/0007/y,-2.3150613
39b63f49-5eae-465c-8dd4-a1ada0b83163/0007/z,26.923439
39b63f49-5eae-465c-8dd4-a1ada0b83163/0008/x,-16.451164
39b63f49-5eae-465c-8dd4-a1ada0b83163/0008/y,-0.48430586
39b63f49-5eae-465c-8dd4-a1ada0b83163/0008/z,22.61681
39b63f49-5eae-465c-8dd4-a1ada0b83163/0010/x,-17.182484
39b63f49-5eae-465c-8dd4-a1ada0b83163/0010/y,-3.6658309
39b63f49-5eae-465c-8dd4-a1ada0b83163/0010/z,30.20342
39b63f49-5eae-465c-8dd4-a1ada0b83163/0011/x,-8.864362
39b63f49-5eae-465c-8dd4-a1ada0b83163/0011/y,-1.3527126
39b63f49-5eae-465c-8dd4-a1ada0b83163/0011/z,18.930773
39b63f49-5eae-465c-8dd4-a1ada0b83163/0013/x,-4.178419
39b63f49-5eae-465c-8dd4-a1ada0b83163/0013/y,-0.9908234
39b63f49-5eae-465c-8dd4-a1ada0b83163/0013/z,16.138063
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0000/x,-2.7295334
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0000/y,-0.007719275
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0000/z,8.015477
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0001/x,-10.891716
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0001/y,-0.40477568
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0001/z,17.62128
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0002/x,-5.6070657
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0002/y,0.06110936
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0002/z,8.068297
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0006/x,-10.119408
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0006/y,-7.144067
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0006/z,43.462597
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0007/x,-11.88194
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0007/y,-2.7181616
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0007/z,39.94701
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0008/x,-11.881933
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0008/y,-2.7181742
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0008/z,39.947
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0009/x,-11.881937
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0009/y,-2.7177732
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0009/z,39.94699
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0010/x,-11.441794
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0010/y,-2.0720594
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0010/z,33.448032
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0011/x,0.18194039
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0011/y,-1.1942474
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0011/z,17.86322
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0018/x,2.9829946
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0018/y,0.014800274
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0018/z,5.179492
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0019/x,12.728028
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0019/y,-7.0574374
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0019/z,43.368515
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0020/x,6.8743143
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0020/y,-1.5400077
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0020/z,29.551046
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0021/x,14.480006
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0021/y,-1.0315001
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0021/z,15.295709
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0024/x,20.85832
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0024/y,-0.2638161
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0024/z,44.317898
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0025/x,8.84814
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0025/y,-2.2741985
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0025/z,37.81622
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0026/x,0.83262336
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0026/y,-1.2847974
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0026/z,33.929955
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0027/x,0.344427
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0027/y,-0.15491325
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0027/z,31.99795
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0028/x,-0.6414979
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0028/y,-0.034068543
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0028/z,30.652441
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0029/x,-0.8327457
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0029/y,-0.03674436
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0029/z,30.565197
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0030/x,-0.8327973
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0030/y,-0.036625076
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0030/z,30.565214
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0031/x,-1.023469
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0031/y,-0.014001655
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0031/z,25.18373
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0032/x,-2.5057547
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0032/y,0.6707645
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0032/z,13.840255
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0034/x,5.460194
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0034/y,-0.22065328
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0034/z,11.573826
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0035/x,-14.014338
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0035/y,-2.8954818
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0035/z,35.88439
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0036/x,-7.5623875
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0036/y,-0.82061
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0036/z,16.177494
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0040/x,-3.2000623
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0040/y,-5.450997
3b5f60cf-cb7f-466d-a98f-9fbbd73c59c0/0040/z,48.490837
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0001/x,-11.1790285
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0001/y,-4.2290845
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0001/z,47.335686
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0002/x,-0.96066004
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0002/y,-2.1113474
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0002/z,25.03633
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0003/x,1.7589684
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0003/y,-0.8624173
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0003/z,16.90098
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0004/x,1.7543495
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0004/y,-0.88031095
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0004/z,16.89869
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0005/x,-16.417902
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0005/y,-2.6765542
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0005/z,45.561478
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0011/x,-28.30456
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0011/y,-2.4541266
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0011/z,38.171085
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0014/x,-25.375916
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0014/y,-1.8898726
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0014/z,35.114166
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0015/x,3.6230211
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0015/y,-3.4276223
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0015/z,46.72941
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0016/x,2.3446167
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0016/y,-1.9902569
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0016/z,30.09345
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0017/x,-4.0459676
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0017/y,0.20665793
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0017/z,4.5038705
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0018/x,-4.6246786
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0018/y,-1.2649537
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0018/z,25.73942
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0019/x,-4.4818935
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0019/y,-6.883103
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0019/z,48.050133
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0021/x,-3.708278
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0021/y,-3.2971072
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0021/z,46.006954
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0025/x,-14.291194
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0025/y,-2.9932816
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0025/z,41.931404
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0028/x,4.9772296
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0028/y,-4.2855234
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0028/z,49.277454
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0029/x,7.2212167
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0029/y,-0.6240108
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0029/z,7.0495615
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0031/x,-9.171994
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0031/y,-1.929224
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0031/z,23.636765
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0032/x,10.12926
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0032/y,-1.9144108
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0032/z,23.284372
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0033/x,9.029171
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0033/y,-4.0842476
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0033/z,48.383587
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0034/x,9.053532
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0034/y,-2.0020092
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0034/z,24.676687
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0035/x,-25.345652
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0035/y,-1.7548875
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0035/z,33.33434
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0037/x,-6.8041124
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0037/y,-1.2740942
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0037/z,21.520535
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0038/x,-4.321786
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0038/y,-2.8919017
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0038/z,39.840885
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0040/x,-22.294394
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0040/y,-0.51851803
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0040/z,23.500483
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0041/x,14.684999
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0041/y,0.1593414
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0041/z,22.649479
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0044/x,0.74445605
3dad7d96-97ed-4b4f-b486-2c2f2f246789/0044/y,0.24378923
